Max Amplitude,RMS,Dominant Frequency,Mean,Variance,Skewness,Kurtosis,Label
0.6194299879209941,0.3622233641240985,1038.196215706756,0.06028705888333313,0.592856075228565,0.19152419034208898,3.295567999385927,1
0.8090563632970587,0.6331350413974,999.5336700944417,-0.07768226265041898,0.2553993455022351,0.17188657515320838,2.9615336681028506,0
0.8486794811992325,0.30320890578474413,1034.3537387888075,0.08781575015864058,0.45676645151598033,0.316152777353089,3.8437567056843998,1
0.9272347668069052,0.4180474931698257,992.0943658126487,0.08748889765235916,0.5828572709940355,0.16190184029938656,3.1184120498348413,1
0.8567281215264201,0.6859222355492436,1003.9687943052993,0.09494188857214753,0.24329671442503106,0.09720029261727244,3.435072222656871,0
0.9814970712577105,0.6270517316407577,1004.7455922692279,-0.059319759164194276,0.2796587404423866,0.07247102371782942,3.0841644299032467,0
0.7781278235505259,0.29535612042943427,985.2049173943057,0.06706507136868944,0.5679304734554115,0.47752683644717064,3.2371021720398576,1
0.6239899300884153,0.34698856582185034,981.8036068011667,0.09214734604141904,0.43617656801265015,0.296517311630465,4.914331699133754,1
0.9142012091982774,0.40601394282551806,953.7897923753911,0.007569255282883414,0.41691367187138806,0.2810326835758946,4.481112510228297,1
0.9515077646201938,0.7573261627899897,1003.081026168577,0.09322426531404235,0.20288801952088786,0.09400569811149068,2.96608933764166,0
0.7669965750281812,0.48492581846320054,1043.5183997525826,0.005423970627166286,0.5177022787619945,0.22400934970058906,3.424172256926641,1
0.6907139468827632,0.2457082765549611,1000.2557488676119,0.07698110895139501,0.41464015403632104,0.22797924369406208,3.201616270694503,1
0.9826755224789608,0.717731278842102,995.56850199006,0.009147177992716943,0.2532795387934427,0.03302460159467824,3.124104423404505,0
0.942372638028345,0.6572082324956686,1000.1474374634113,0.012949116247106304,0.2563642017539427,0.10136911526811923,3.493104195234588,0
0.8585351830903825,0.7634071773325539,1003.1510290563701,-0.035603204111552,0.24193291879942402,0.14520004507852557,3.397680340842503,0
0.9992091595190381,0.5307019348685733,974.1002524656765,0.019011033401411026,0.5048240696139209,0.47799474251232155,3.7127098326074472,1
0.9591569326169148,0.7575634498985463,1000.0294770586675,-0.08175905217727804,0.28878751035945405,0.07900404636633969,3.2334190582342606,0
0.7955401121242216,0.3649026801109254,1040.8540980893292,0.07259909354117021,0.4543592331461676,0.3651805853915714,3.391597628850188,1
0.8222506103480758,0.3841257800741944,1000.5833674399894,0.06903855821755313,0.4986550050476303,0.48903860471680016,3.9940599016604734,1
0.8088676211323369,0.7706928985849911,998.201867973642,0.013916005631031902,0.2641492374557216,0.019002568011081758,3.361381558846451,0
0.807311587465133,0.206864084267751,1003.3726422447471,0.019579961124750345,0.5402134028727943,0.36287647047836913,3.717853177595093,1
0.9827322261307682,0.22389275571947398,992.7960798698288,0.05442544707187852,0.4513117455915937,0.22869085381667734,3.9858271951021695,1
0.87187494625389,0.28858726256566963,954.2719098789308,0.02927811348167101,0.43467332773096545,0.36123384693874583,3.5753140979357885,1
0.8488144331190743,0.6230362944982764,999.7613647839321,0.07039601570319501,0.2094340951574085,0.040748380577709575,3.1408464974021384,0
0.9995678734556114,0.6292173339067855,999.6820209489522,0.08926385939273762,0.2812247193641575,0.10635277738916711,2.716877514118936,0
0.853680640198562,0.2281701928490806,973.1243578158974,0.014199899866728639,0.48687313740108323,0.3885721677910543,4.166207979146423,1
0.9504865404570673,0.6830195262076634,1002.1515627101215,-0.08665962743155552,0.24541513520219627,0.09310802529744899,2.6619976826307585,0
0.9164385346758676,0.6854771552879013,996.3754196546566,-0.0893451333605624,0.2610664928833102,0.08040428828856534,3.2084293602093528,0
0.9987639974320225,0.49606756231417043,1026.5879842879208,0.01602376585454156,0.5265330210022753,0.37400503442559563,4.364095108807634,1
0.8118584757837984,0.7163700841141061,995.3975641264275,0.07467374196734589,0.24630005268251987,0.04797462020079055,2.9956206907527396,0
0.7538644683545401,0.43906098819414074,1018.4273154907933,0.0487122563424663,0.4935375221085404,0.3305154878458195,4.5567729763207465,1
0.9837534881412363,0.7211744536101349,1001.2057368575116,0.07019134155930076,0.25306881216268334,0.10608187125981439,2.782856359734899,0
0.7381525988208285,0.3336529635072691,1010.4685103088967,0.02471216777730846,0.4819835989918345,0.13360760296831395,4.8426563220644345,1
0.7114714128658725,0.4530902435472,1024.0654657683806,0.08794010281490602,0.5376452717166098,0.4615555995494819,4.5963549681592895,1
0.9790404804738917,0.6674847598786499,995.2662507018624,-0.09032061160955594,0.29141077343103056,0.012188194066492875,2.94489984770562,0
0.845122257911183,0.316087993092194,979.1394360715306,0.02188356426798668,0.5202611223698658,0.18204712016315622,3.7101110943638966,1
0.6475461805118897,0.49603431563827793,971.4452697188875,0.0032509971185212816,0.4878649547199557,0.32528594903998087,4.1443731933261505,1
0.6331398721651644,0.4110218689431926,955.0593808257019,0.0750296729435328,0.5296385488982117,0.49842465104904254,3.3734576021001406,1
0.6258549828555472,0.3066153787146074,1037.258571824416,0.07308827591284105,0.5413594861850017,0.19057994043158094,3.1693576162737447,1
0.854753249642937,0.7862964859211322,1003.5662238303311,0.07312527677829636,0.24960221247783249,0.13536001746567747,2.5970441445795034,0
0.8451871011402227,0.6066044081757141,1001.1188405920401,0.050123110777925556,0.241025533256181,0.11584118460076842,2.9760131987171743,0
0.91269239387039,0.6897710676371858,999.1057530908339,0.02207905944725866,0.29582911858013944,0.03278930006066048,3.235151684835647,0
0.9869852706491781,0.798485415587339,995.6436763335793,0.04888551073372921,0.279413785164446,0.000523904459829816,3.45455664064216,0
0.8321883646835875,0.7516286252743223,1001.8093903989696,-0.03291354916160483,0.20373363310687206,0.022353506556883798,3.0913355746226063,0
0.8393499161876194,0.6348944429442483,995.2061674909654,-0.08016833119368459,0.2702913877023939,0.1011053008232507,3.0233803438181726,0
0.8682967442624326,0.6705764231010366,1004.9531059373389,-0.0743844862122929,0.2241040798015628,0.14766088576601477,3.4833755222170586,0
0.9116941038070122,0.6992463506153734,996.4202462473633,-0.04581124837083235,0.25864425927096923,0.16330461622152417,3.129947666670396,0
0.6212021655761945,0.2908141567716618,1012.8073473485576,0.015919785472224758,0.501390820438585,0.2972540840562147,3.081503154993764,1
0.6476306092944693,0.5454921252379842,954.2466716981778,0.09342277397116201,0.5794503012184422,0.37310254975609447,4.780815366700536,1
0.8699177286075905,0.6972627963377009,998.0323832107155,0.024124084764226825,0.24763101043906952,0.17099443693325278,2.898900201465281,0
0.9919095368741124,0.6964468512523219,997.021878547328,0.02129891848947521,0.28467329670071345,0.07983061394077846,3.0925421296949107,0
0.963477466902483,0.3443366540421792,966.7605190048891,0.05990925569405392,0.4456638080015143,0.4072836338568223,3.1422785287954857,1
0.9955780999612763,0.5331214838571448,992.2299590143167,0.05717934461789952,0.5682397518537693,0.36684158188138993,4.485635269410889,1
0.8984678548956344,0.5731076735462388,1032.3760843774992,0.08350337306883718,0.5618932165112224,0.3618579452318813,4.245095720379143,1
0.981456580994995,0.2020238535767828,1041.0493232050605,0.029202777307655827,0.4272330687764526,0.1420570811616361,3.3834238546738966,1
0.8860628277730621,0.6495849740089534,1004.9185886024416,0.04294673003631347,0.299585876388769,0.09963923787332284,3.1348621644230787,0
0.8914232180436243,0.5143677198657358,950.3230807402317,0.03601056321649421,0.4827496956134849,0.2024817372485515,4.991786278449622,1
0.8176082514073192,0.711074346375383,1000.664140925958,0.015302391724204084,0.21671767669019426,0.17399582134403216,2.9840258425641415,0
0.651764940526563,0.2051469452872977,993.0111995753364,0.05328565106056107,0.4646202387473907,0.43798602667908926,4.815664376552585,1
0.728657290905092,0.3593480226935225,967.7571611616835,0.002777923482693812,0.5356394118483623,0.211586811771818,4.93078207639388,1
0.9391533153852764,0.6033946051625113,1004.3150065679763,-0.049294982989998175,0.22353829943424003,0.10596919286278184,2.5257096746475343,0
0.9807630799313586,0.3865175427887291,1023.8858194147526,0.003506772131899583,0.587247948879649,0.43245210095482034,4.382205206545832,1
0.8388774670741628,0.5272362060075233,1033.8882711677163,0.09332519990017567,0.43093919137475845,0.4552929582380001,4.083243032368218,1
0.6481996774177101,0.5611688488632303,1015.549957534675,0.039290167772691204,0.4980085376536241,0.18556333017261678,3.131111675905397,1
0.6739924290738925,0.2109905637052688,965.2854968337542,0.06404857806020212,0.47698872967549266,0.20256192319765592,4.20634979221551,1
0.8165424968643845,0.683510739636479,996.4241662271269,0.05800774642117221,0.24529340590435736,0.16046748541708977,2.538790188959593,0
0.9295785731107532,0.5095183585981755,1027.154044032828,0.07950658034204476,0.42887229571139884,0.4410054631438761,3.513374683160026,1
0.6995726451532362,0.4077475679656625,1002.7418702978416,0.026536227073622534,0.47172110829396036,0.3251927378037519,4.563009622146481,1
0.9528591684962421,0.74616210506722,1002.7244669249009,-0.09898385790340632,0.2665772493667018,0.13803511134347324,3.4594890484906586,0
0.853998738399637,0.6246504255538953,995.1383318924335,-0.0906967848554386,0.2475628482450223,0.07795594725076944,3.4715272621427307,0
0.7533935809151883,0.40085645481635823,995.2709270937239,0.058227738997964,0.5838202271958388,0.18997644331714142,3.8957931969983424,1
0.9001087927152436,0.7545560603457211,1003.5251572367742,0.0480302103121521,0.2132215887848847,0.07551171477749521,3.289031154865829,0
0.9299305951932467,0.25512916021557985,977.1105483037662,0.09761070043916091,0.4554988222698349,0.2675609809866071,3.3071294004429292,1
0.7987338624490284,0.3924733407861766,977.1795271155551,0.04467572046130461,0.44446850967783397,0.4117137755399144,4.546691373716033,1
0.7796768512092525,0.31444488102219464,997.0332349955203,0.0638349925367371,0.47827997293347213,0.32864622232848084,3.364921471195881,1
0.7158070311779658,0.5549163923368006,1035.7774407884592,0.04272917046620747,0.46489955537572064,0.31452928077127884,3.710739999738397,1
0.7692859308120162,0.46202100065898266,951.7119548818613,0.04093128677650183,0.4749255965774461,0.14418957596454943,4.724190343197796,1
0.9137266565593772,0.743867857910097,1001.4122111784236,0.055190735389419016,0.2834683738922525,0.04084675509650315,2.735329237630724,0
0.9791645155924896,0.6125758155323373,997.772848286875,-0.03837581521821021,0.21699271617928104,0.050105811004342464,3.3469885320542523,0
0.8140276464242076,0.6690568329674137,997.2492018905536,0.006892972702319186,0.20437877950270256,0.018772466539640844,3.0603094467197227,0
0.9404083607382818,0.6414763500954489,1004.6099156080192,0.04832963901952392,0.25232501624842385,0.08538577704341253,3.431735848941023,0
0.9416389991238672,0.6618955261291307,1004.7573721407757,-0.08553629839380078,0.29259797848464714,0.19162215982366304,2.5459247907243583,0
0.8889039795528568,0.7386919694246779,997.8944390355272,0.02770917830424885,0.20991259958350247,0.1280955121991509,3.4974667456403115,0
0.9898605522471409,0.63192264838389,997.8382754219359,-0.007265020710450695,0.2797881413716175,0.15266591753678715,3.111628845386319,0
0.8937954494745591,0.6497508386151494,1004.9103129476919,0.0335191911675366,0.25361991384155114,0.06331379768436683,3.168241252380654,0
0.939366391759399,0.29177554379783716,1020.3846963942788,0.06008921747757943,0.5866511572298574,0.3363576617625127,4.620911368089086,1
0.7744990590102947,0.39349614287878587,1020.8391220068653,0.003620308641412762,0.5066303668064418,0.2304929882265687,3.534945434998589,1
0.6704226816508264,0.40920146073089925,961.4922281100819,0.0010681045623113672,0.48106880985711253,0.32461190092473,3.977444796722099,1
0.9759858846910454,0.7673235455963723,996.6232358326118,0.06722134014888534,0.2956951705589377,0.1258270120564379,2.587050042104671,0
0.7052076786518713,0.4924317343231505,1014.473457820658,0.05958817701838745,0.46142797767000254,0.2203395965310111,3.7519591210807217,1
0.963776177144553,0.5000286161739762,957.4113361204684,0.007188427975286838,0.5413010524676662,0.38551814892665937,3.350667474433468,1
0.9094167980227345,0.6653945400368932,1002.4933427761499,0.05449612976721305,0.2315449164688393,0.03988199686606486,2.908001966171367,0
0.8341592422269044,0.754504268542324,1003.5859207121006,-0.00904999198317151,0.2186209706619,0.19707280543510752,3.0416471965298766,0
0.8951906845888143,0.727890191375631,1002.362041302696,0.00010368072766382685,0.20339491193471884,0.08589002015045251,2.50567809855578,0
0.9687222055668416,0.6315551189873533,995.2446887463437,-0.02753311645734112,0.29310485778166273,0.0003619609302854654,2.520539198448043,0
0.8111987843133961,0.4438357453229115,991.3734005808838,0.06446135611359433,0.5579437753740146,0.3650001998817548,4.034597769526256,1
0.9265685680926194,0.6582421278474649,997.661493805206,0.016351677749456534,0.28467751663961,0.17886874430262895,2.5822638240611124,0
0.8510336730927834,0.7939219057222957,996.2108313905785,-0.0435306847918878,0.22280273688735722,0.06977723263773879,2.560464656130215,0
0.7906378148056704,0.3024731013717238,971.2253224416735,0.020641781460335497,0.5070759353254297,0.3772965595196248,4.682425623481494,1
0.7413861364333729,0.42427772849383405,1031.5162287278536,0.08436489858981286,0.5829148100824179,0.28644859258891314,4.333770240908311,1
0.6823671102466679,0.3399873323255413,983.3812750118148,0.08496101522177335,0.4462442710314333,0.36409217457858156,4.922581606858154,1
0.9100301366791939,0.7462726746241944,998.5615939746065,0.04805386916190632,0.2738155351112911,0.19881382646915322,3.4601565389969893,0
0.8873679268561322,0.6956405900363759,998.2126040575962,0.013577746929639492,0.2553495511587741,0.15620516030222087,3.1173732990225567,0
0.9235936815143491,0.7324400622813589,995.4634687663535,0.04526647566579886,0.26947269251748507,0.17790130372272983,2.744343829865701,0
0.989352522166609,0.6405127225849081,998.2444090068855,0.03955117902019223,0.26752655024273647,0.05387114245848523,3.1570389815830526,0
0.9413393075866633,0.6218797568293316,997.9815651064749,-0.07604787550753961,0.2622358060978101,0.04348572712071941,2.6007709789024154,0
0.7098558076380667,0.49128072047678556,1015.971072297628,0.09485935673385511,0.5666670982423564,0.459325357017221,4.776787252952095,1
0.7173684110491388,0.20529758562697836,1047.8425667295949,0.023217795389095176,0.5293554960495284,0.4692194837001702,4.850134405720577,1
0.9784903446679906,0.6570208613439433,1002.9468810542004,0.010842829738770626,0.2921048256586299,0.06188122466550821,3.322444783576213,0
0.9452110096891926,0.6356928122097316,997.3512044265653,-0.014727039203269857,0.2906955625367369,0.056297911331501686,3.3744945090831027,0
0.6049058199616595,0.4546495066079413,980.5076402156262,0.04790980097808781,0.4098121588099176,0.30503843844041545,3.7439649586770987,1
0.7024827851773303,0.23712842480527827,1043.1293334317184,0.09157358533703866,0.4369168957802382,0.39518356511426955,4.8701668612792535,1
0.7536965039887923,0.43244884277650775,1028.656081360355,0.09159418211131004,0.5074010882846397,0.48441857644379327,4.957330313227791,1
0.9721275041101394,0.4410700143257934,1020.0521473104685,0.07035039764539695,0.5665331617385793,0.34158407984213945,4.828654584029814,1
0.6101255171932501,0.2122387388414853,1023.267554261708,0.018868240004682492,0.49009489148085034,0.3318303812241795,4.253382307573267,1
0.8442410538511389,0.3808117538672062,961.9533369470817,0.04274181135667793,0.5814614525678327,0.19777695561935593,3.849672105120042,1
0.9319071250995632,0.6175129998301614,995.8068488050404,0.046435624849414686,0.23704755661575422,0.030013907617002667,3.168759681213305,0
0.9034362371126731,0.799330631936934,999.4176873333117,0.005409383641385254,0.26380052186232805,0.08781547786627836,3.0741637146638534,0
0.7889844636994339,0.5852684523763027,995.5571708375141,0.010715772765759725,0.592151817938896,0.1523106376203258,3.2595939021804696,1
0.9056044781310111,0.708507384652316,997.473280246745,0.03677432346892556,0.2438976368686784,0.0323704180350858,3.0148262965111767,0
0.9138980250408937,0.2893748315014349,1046.6024125004826,0.045273843133267225,0.45860914829408556,0.10006068968283417,4.475370408387433,1
0.7516759561495532,0.5078612055500911,1020.5751254565994,0.06230470624803117,0.5449431989399448,0.367934655098738,4.7054309746333844,1
0.8302586576319758,0.22778489387457276,1038.0613798346615,0.02478283850320555,0.5428023314911419,0.39388767368081457,4.378828436694597,1
0.9997484833434471,0.3529655218656152,1022.7397846126634,0.008967252681228,0.474254481401292,0.3139446414552979,3.641714794696391,1
0.8092221286096748,0.6279931672846866,997.4468393074504,0.014944021291641893,0.2913079519564401,0.16351841915851273,2.653863999866515,0
0.8136300237667818,0.26881927002162825,996.7642579064346,0.09405121374636749,0.572844048054551,0.24582951748742896,3.030400395800533,1
0.9616727985207276,0.7478054755505594,995.3663706975193,-0.06944566570894628,0.25091845136922725,0.10340852227141265,3.109025802213148,0
0.9608522112360365,0.6587153411125054,998.2110205193585,-0.0009521086739567169,0.2563911597230408,0.1533991862182752,2.5056021171742695,0
0.653187918579944,0.45517631824185384,986.6193975902145,0.015863840803677167,0.4501779866511332,0.42649562271491537,3.584484487951875,1
0.9594745079340136,0.6758697481591142,1002.6857721011592,0.07293162200903602,0.2252669813326757,0.1276475535718747,2.591677440591919,0
0.6581791911647206,0.33449608782994245,987.6493795523019,0.03803688994652369,0.5198506200774201,0.2820212219098146,3.070306644507145,1
0.935278704317948,0.506037024819874,965.3529542637634,0.03420465086747656,0.416960515828389,0.21539341741972132,3.8738232906841663,1
0.9711989297998683,0.6648500727718815,996.9429542045468,0.09847864597141459,0.2571803459840802,0.0489694372180626,2.7434319902708353,0
0.7426507987722502,0.29060082772401075,999.0849822393764,0.03337072847463125,0.4135849991436015,0.28926213232840114,3.954150005124065,1
0.804280129470323,0.6463067150693973,996.461600294526,-0.000497775379996207,0.28748701377352737,0.11383985178160348,3.1418994815147223,0
0.8003990789544474,0.2856824230995908,1045.80921406407,0.00647959136339108,0.4027567871037574,0.4682465226615643,3.795758345978046,1
0.9438274883053268,0.7870016337434604,1004.1226768963646,-0.06671873549701998,0.28070280232864786,0.03616118863367768,2.7708689763922627,0
0.7550446591079161,0.23133570403162276,1027.0341116355785,0.048676820306019566,0.5203739956405121,0.13342909391537516,4.506842052979288,1
0.8349595240259781,0.3599413594955681,1012.7373417191628,0.08593817009793286,0.4243899549498517,0.4997676261034226,4.566237414839084,1
0.7950810617962484,0.4348134707409699,996.1492163420929,0.03581924345748157,0.4501523281105741,0.1369758614443335,3.0946306214126014,1
0.9654069811081627,0.7549724206122654,1003.4561327442353,0.042457256557428324,0.2556592345948087,0.011260073829627704,3.3417555275434117,0
0.9096504436986463,0.6501226409058257,1001.8360533637481,0.005291246884710568,0.2537026446167186,0.18986731484270072,2.631812618815756,0
0.8328141613195725,0.6678040874887669,998.1966085692716,-0.05875788404747498,0.280434937479058,0.1481442076214836,3.417752570762605,0
0.6774775378713622,0.367533191915131,982.2817101051912,0.06225492788164453,0.41156504307433117,0.18863858574391879,4.615174312347459,1
0.9870551343425658,0.7411801424810878,998.2276045233591,-0.07666906569421657,0.22974952321510453,0.15170784021516812,3.4988889370529477,0
0.8741632601688387,0.7542369421854287,1002.9577990175306,-0.052201751035631405,0.28604500143478584,0.10088410482771903,2.59695800354606,0
0.8597410391611215,0.633197384015836,998.3763648585787,0.07402006678691742,0.25643311860095336,0.1547866523233228,3.0111793045662263,0
0.8701844321581209,0.5090163810210576,967.8478294898068,0.00022464002724470467,0.4963008082800743,0.4825996148770727,3.934993090030481,1
0.8283486252276665,0.781284739234503,1004.4404448130583,-0.04186203850196364,0.2939316513590594,0.13249407619061948,3.3122480786508657,0
0.6874226821834731,0.25116610891793,1042.345767021592,0.09913380809711106,0.4878767047800722,0.29193982213238345,3.787456603712025,1
0.8489348904182245,0.7955519719769306,999.7656045275706,-0.003630801602361358,0.2550648560670381,0.14176686268962677,3.3943723349824566,0
0.995737278969552,0.28764671148067644,1041.7955999585586,0.01329089670994782,0.5919306231322102,0.45405064034681897,4.0559114308691955,1
0.9493545251994704,0.6352563597641837,997.429652249299,-0.03972525111611267,0.24666321022553117,0.025808507232206335,3.227023114183849,0
0.623128250289518,0.20300191763024725,1047.0923148302804,0.021567869095170358,0.46184923224826263,0.38097526919193203,3.3855449346302455,1
0.9822831133622827,0.21009893518400247,992.6923662507007,0.06511932846254428,0.5819255122132453,0.2956715092787042,3.713240714735021,1
0.8119800825982011,0.6304948664127765,1004.777114852001,-0.017400831797699357,0.22785291542858851,0.11373931634263264,2.6798820075679424,0
0.7968339501402462,0.547173543796901,1010.5565534339916,0.09641103370902812,0.48186591128255113,0.12585321888645795,4.352855875150025,1
0.980515134926181,0.7038648455664943,996.2582414653975,-0.07249334137278551,0.2898070797737115,0.18191655215317143,2.786459028945045,0
0.645415255851105,0.4075730506147776,1015.4622754088942,0.07500067378504433,0.5314160045273209,0.4157881362767979,4.261891947911489,1
0.9684632306835834,0.6324694280233767,1001.9503895954277,-0.0845212721569799,0.2435624528522575,0.07412366218381546,2.576491899509045,0
