time,amplitude
4.4e-05,-0.06806165734927339
4.42e-05,-0.029472914760083374
4.4399999999999995e-05,0.13996780957053903
4.46e-05,-0.03334112969869822
4.48e-05,-0.08209828374105319
4.4999999999999996e-05,0.12302689141092236
4.52e-05,-0.06216008133738728
4.54e-05,0.022778772427135545
4.56e-05,0.05287232900650379
4.5799999999999995e-05,-0.08535132034691063
4.6e-05,0.0066975917235036365
4.62e-05,0.05044916904296463
4.6399999999999996e-05,0.03375371468562382
4.66e-05,0.09394119701850277
4.68e-05,0.05344290362725616
4.7e-05,0.025572322455759813
4.7199999999999995e-05,0.07927893356042667
4.74e-05,-0.0018386803805596136
4.76e-05,0.03247675246265896
4.7799999999999996e-05,0.026085455605863908
4.8e-05,-0.027306684062133033
4.82e-05,0.02173780786547183
4.84e-05,0.03325889933867079
4.8599999999999995e-05,0.02042040819057185
4.88e-05,0.022826158654040724
4.9e-05,0.018991104041171592
4.9199999999999997e-05,0.02957463795673708
4.9399999999999995e-05,0.11394837091322843
4.96e-05,0.010501047174808136
4.98e-05,-0.011031239153692822
4.9999999999999996e-05,-0.07092266231448738
5.02e-05,0.054817852804295825
5.04e-05,-0.0033017368626765777
5.06e-05,-0.09694467408246116
5.0799999999999995e-05,0.05106336400576157
5.1e-05,-0.038246970005912095
5.12e-05,0.0034645295017549146
5.1399999999999996e-05,0.011282290146966321
5.16e-05,-0.022542548214611796
5.18e-05,0.03110085288626291
5.2e-05,-0.025516110333307137
5.2199999999999995e-05,0.04063004079820229
5.24e-05,-0.07410322515722324
5.26e-05,0.009644360897730284
5.2799999999999996e-05,0.009922887021019906
5.3e-05,-0.0031890000292121644
5.32e-05,0.027904002574434095
5.34e-05,0.026586365475795598
5.3599999999999995e-05,0.009064298393030839
5.38e-05,0.06133657171378132
5.4e-05,-0.02667906629300436
5.4199999999999996e-05,0.036537585135953864
5.4399999999999994e-05,-0.1046471756847241
5.46e-05,0.03254954953052973
5.48e-05,0.10276199159672857
5.4999999999999995e-05,-0.0021154049895985116
5.52e-05,-0.018243103389348498
5.54e-05,-0.029680187597310725
5.5599999999999996e-05,-0.012986531920592823
5.5799999999999994e-05,0.0441221931423351
5.6e-05,-0.02547734090428206
5.62e-05,0.05784227084616044
5.6399999999999995e-05,0.01018260064233406
5.66e-05,0.024814355899350733
5.68e-05,-0.145242332752963
5.6999999999999996e-05,0.019634967192861844
5.7199999999999994e-05,-0.042379321871432826
5.74e-05,-0.019109949943712855
5.76e-05,0.0157763472150799
5.7799999999999995e-05,-0.028382399056770508
5.8e-05,0.03514281357087518
5.82e-05,0.012282568542032883
5.8399999999999997e-05,-0.04004868171266168
5.8599999999999995e-05,-0.027205323638444384
5.88e-05,-0.010587857418760569
5.9e-05,-4.3851796353689397e-05
5.9199999999999996e-05,0.0238262708380267
5.94e-05,0.009617804765394249
5.96e-05,0.03887301334989798
5.98e-05,-0.005136615026479141
5.9999999999999995e-05,-0.038464491913350225
6.02e-05,0.01579533329885038
6.04e-05,-0.013281287574477808
6.0599999999999996e-05,-0.09231235279456776
6.08e-05,-0.023540288940936252
6.1e-05,0.05736424259002448
6.12e-05,0.0376444440459898
6.14e-05,0.07917025133654566
6.159999999999999e-05,0.007094420462384225
6.18e-05,-0.08905577099012911
6.2e-05,-0.1024174593791952
6.22e-05,-0.03129297454854256
6.24e-05,-0.02836940968015196
6.26e-05,-0.061171471948839
6.28e-05,0.005535132228310617
6.3e-05,0.05504491875176065
6.319999999999999e-05,-0.0017622516169632032
6.34e-05,-0.0027656859017296527
6.36e-05,0.03608236670997602
6.379999999999999e-05,0.049260864404273304
6.4e-05,0.026318672478769303
6.42e-05,0.022211567423237166
6.44e-05,0.019337877070253667
6.46e-05,-0.06844785772325795
6.48e-05,0.09566488225774378
6.5e-05,0.04794753637693957
6.52e-05,-0.017537567010098756
6.539999999999999e-05,-0.03492434695957863
6.56e-05,-0.09601034835787914
6.58e-05,0.06195211406313992
6.599999999999999e-05,-0.018748979647986382
6.62e-05,-0.01685562923047338
6.64e-05,-0.047270726819369384
6.659999999999999e-05,0.05710246342993541
6.68e-05,-0.034590150118344785
6.7e-05,0.0049531615209971284
6.72e-05,0.017502947769653526
6.74e-05,-0.011149569607023395
6.76e-05,-0.006586382694480574
6.78e-05,-0.00407840401780971
6.8e-05,0.04468418932006683
6.819999999999999e-05,-0.020268028198852206
6.84e-05,-0.10274422823901684
6.86e-05,-0.08710973006300389
6.879999999999999e-05,0.08078652189721759
6.9e-05,-0.031659064396559265
6.92e-05,-0.017718174727080253
6.939999999999999e-05,-0.017706375865901982
6.96e-05,-0.0044267954036763335
6.98e-05,0.021694497284260057
7e-05,0.030277828436802268
7.02e-05,0.013842790545124701
7.04e-05,-0.06794797635001391
7.06e-05,0.06958098690860229
7.08e-05,-0.047698706589309296
7.099999999999999e-05,0.0034798377895061774
7.12e-05,-0.037146572783193936
7.14e-05,-0.04643159507201301
7.159999999999999e-05,-0.08569722509279497
7.18e-05,0.12324636005614356
7.2e-05,0.050389513950607735
7.219999999999999e-05,0.04526555446830635
7.24e-05,0.003900873422436944
7.26e-05,0.02497172422202143
7.28e-05,0.06440255067435684
7.3e-05,-0.053919197136063114
7.319999999999999e-05,0.06670220376721661
7.34e-05,0.04075948415890551
7.36e-05,-0.041658711674363365
7.379999999999999e-05,-0.010838139462074422
7.4e-05,0.023001240173670816
7.42e-05,0.0502070086444699
7.439999999999999e-05,-0.02148160898703315
7.46e-05,-0.002613279044371591
7.48e-05,0.05074334679988932
7.5e-05,0.009723536644358363
7.52e-05,0.05754838282874102
7.54e-05,-0.00760572690090887
7.56e-05,0.06100027808268699
7.58e-05,0.014876128244678627
7.599999999999999e-05,-0.11095392239571196
7.62e-05,-0.005727601240261701
7.64e-05,-0.005241483364703515
7.659999999999999e-05,-0.008154807296164709
7.68e-05,-0.0355271556083924
7.7e-05,-0.009679783923282188
7.719999999999999e-05,-0.015324654221114906
7.74e-05,0.07910084654720341
7.76e-05,0.08631858776706358
7.78e-05,-0.10210662715182768
7.8e-05,-0.04366824312127002
7.819999999999999e-05,-0.04884970183740009
7.84e-05,-0.037388809103609214
7.86e-05,-0.025806098614194917
7.879999999999999e-05,0.014558393618517605
7.9e-05,0.10066310052747562
7.92e-05,-0.051996545899457375
7.939999999999999e-05,-0.027675494240407272
7.96e-05,-0.0014276940254165746
7.98e-05,0.015732902386502216
7.999999999999999e-05,0.01825173364568061
8.02e-05,0.027834785000885938
8.04e-05,0.008642149381855289
8.06e-05,-0.03295000401865775
8.08e-05,-0.09047251745482081
8.099999999999999e-05,-0.019322836930583648
8.12e-05,-0.052841801999042814
8.14e-05,0.02419151590244648
8.159999999999999e-05,-0.053281122087180846
8.18e-05,0.005310408909419001
8.2e-05,0.00397301477917724
8.219999999999999e-05,-0.004761314427986041
8.24e-05,0.1345217923570546
8.26e-05,-0.00785019235826469
8.28e-05,0.055785199183289946
8.3e-05,-0.012369301494760261
8.319999999999999e-05,-0.03275085747248222
8.34e-05,0.011421526692725345
8.36e-05,0.03260235735616126
8.379999999999999e-05,0.010479807716217376
8.4e-05,-0.07001520077850823
8.42e-05,-0.014972345217143976
8.439999999999999e-05,-0.010869527620744905
8.46e-05,-0.006932655854852188
8.48e-05,-0.048384366740095
8.499999999999999e-05,-0.00037764119279845863
8.52e-05,-0.00872951120760406
8.54e-05,0.02698250277720056
8.56e-05,-0.023565375529947766
8.58e-05,0.00753052577930235
8.599999999999999e-05,-0.07805542244220141
8.62e-05,-0.08806875193847558
8.64e-05,-0.03595833782047474
8.659999999999999e-05,-0.01171156331644848
8.68e-05,-0.010716524640714748
8.7e-05,-0.011725806127201841
8.719999999999999e-05,0.05514788700417344
8.74e-05,-0.081472933210087
8.76e-05,0.09840007129826515
8.779999999999999e-05,0.028159127194012958
8.8e-05,-0.00201771320707695
8.82e-05,0.029212709037510734
8.84e-05,-0.02065933555936285
8.86e-05,-0.016425734534817504
8.879999999999999e-05,0.03770315419454642
8.9e-05,0.1443641013044572
8.92e-05,0.010633578768415947
8.939999999999999e-05,-0.0067875387031914244
8.96e-05,0.04974326143112081
8.98e-05,-0.09403273367261618
8.999999999999999e-05,0.05812193239790047
9.02e-05,0.005253273359383472
9.04e-05,0.01066613617394558
9.059999999999999e-05,-0.05546974447151901
9.08e-05,-0.01690161172759896
9.099999999999999e-05,-0.05718455784541796
9.12e-05,-0.0085274737973353
9.14e-05,0.08945955044765187
9.159999999999999e-05,-0.023883945603395157
9.18e-05,0.006975345947092908
9.2e-05,0.0477471934180381
9.219999999999999e-05,0.016464547197251947
9.24e-05,0.003964727871707874
9.26e-05,0.030258862684769162
9.279999999999999e-05,0.05589803965679366
9.3e-05,-0.04375039989380965
9.32e-05,0.06936153117182642
9.34e-05,-0.006750991700929392
9.36e-05,0.002653164783412678
9.379999999999999e-05,-0.00962292532150056
9.4e-05,-0.005989937184402632
9.42e-05,0.005553278472271755
9.439999999999999e-05,0.1270298606101523
9.46e-05,-0.02633082181027715
9.48e-05,-0.03304420946696083
9.499999999999999e-05,0.06892787001148405
9.52e-05,0.01955357461109703
9.54e-05,0.10756169608314498
9.559999999999999e-05,0.04258959716389467
9.58e-05,0.02118810585694348
9.6e-05,-0.0330625326665046
9.62e-05,-0.05199552180003747
9.64e-05,-0.08954639974474882
9.659999999999999e-05,0.014197683828802236
9.68e-05,0.07641028122383438
9.7e-05,-0.03918344935574049
9.719999999999999e-05,-0.02008247091167682
9.74e-05,-0.009237070256394505
9.76e-05,-0.004570650320639981
9.779999999999999e-05,0.06050788295108283
9.8e-05,-0.013568489152311276
9.82e-05,0.00217691317275147
9.839999999999999e-05,0.03519245818734912
9.86e-05,-0.017656664947581415
9.879999999999999e-05,0.09057081550937668
9.9e-05,-0.021031520895059552
9.92e-05,-0.023934891431258733
9.939999999999999e-05,0.02757300918457979
9.96e-05,-0.03113392882533247
9.98e-05,0.020574329868002037
9.999999999999999e-05,0.017586159293065264
0.0001002,0.038355371825464196
0.0001004,-0.008193345911874796
0.00010059999999999999,-0.02184804349782911
0.0001008,0.06457601646457398
0.000101,0.02423185193402682
0.0001012,0.05772949447433842
0.0001014,0.047302637038597585
0.00010159999999999999,-0.022438840389189776
0.0001018,-0.07453013771475026
0.000102,-0.017814451199383397
0.00010219999999999999,0.037620283078230454
0.0001024,0.069360793610317
0.0001026,-0.03369652525559035
0.00010279999999999999,0.03605614144587584
0.000103,0.034911907405339566
0.0001032,-0.05364473520170983
0.00010339999999999999,-0.01381088458958556
0.0001036,-0.015664887481505445
0.00010379999999999999,0.04014122466785921
0.000104,0.08216431102543761
0.0001042,0.027222228959318667
0.00010439999999999999,-0.03991578151120817
0.0001046,-0.024617162058078384
0.0001048,-0.02576084105456892
0.00010499999999999999,-0.006572969423591895
0.0001052,-0.004972112663446069
0.0001054,0.031020177622257714
0.00010559999999999999,0.03322466430123341
0.0001058,0.030889774110128013
0.000106,0.028719871483968974
0.00010619999999999999,-0.0330726330329391
0.0001064,0.04070013175423971
0.00010659999999999999,-0.05331016406743429
0.0001068,0.07339502601788908
0.000107,0.07333848127516467
0.00010719999999999999,-0.027807593366613193
0.0001074,-0.0013683171179008945
0.0001076,0.015321159914635986
0.00010779999999999999,-0.06403502500591544
0.000108,-0.024888157986641138
0.0001082,-0.0038892935836643988
0.00010839999999999999,-0.0024112225643760157
0.0001086,0.019878679308822277
0.00010879999999999999,0.0183266900747637
0.00010899999999999999,-0.010232088923833616
0.0001092,-0.056809976622022154
0.00010939999999999999,0.10311198212221107
0.0001096,-0.11204433935218971
0.0001098,-0.05958737173580256
0.00010999999999999999,-0.019400883257665272
0.0001102,-0.04205448746213867
0.0001104,0.06346599204563143
0.00011059999999999999,-0.0668143979354229
0.0001108,0.004281065834774557
0.000111,-0.07147648075449119
0.00011119999999999999,0.03955934508570565
0.0001114,0.041031744349096066
0.00011159999999999999,-0.0634315040138714
0.0001118,0.07600361813414086
0.000112,0.017379081320511993
0.00011219999999999999,0.09553704572388422
0.0001124,-0.0939980947433267
0.0001126,0.030361080404225794
0.00011279999999999999,0.030793752325441428
0.000113,-0.03468272057404342
0.0001132,0.11230429505566493
0.00011339999999999999,0.030493265852026743
0.0001136,0.01649393035979207
0.0001138,-0.03279753526335096
0.00011399999999999999,0.04589854101010118
0.0001142,-0.005789468249552934
0.00011439999999999999,0.05507631603893353
0.0001146,0.04100121781995703
0.0001148,0.08086114317247929
0.00011499999999999999,-0.06742545940088299
0.0001152,0.01831252373425208
0.0001154,-0.08830354624212583
0.00011559999999999999,-0.04835357591545608
0.0001158,-0.06332259694081767
0.000116,0.029866142591940387
0.00011619999999999999,0.0332464801137068
0.0001164,-0.10999696690621104
0.00011659999999999999,-0.003618456251201607
0.00011679999999999999,0.0067253658184980416
0.000117,-0.03182559769333259
0.00011719999999999999,0.013705640573605182
0.0001174,-0.008371059698030996
0.0001176,0.067380475489662
0.00011779999999999999,0.00450945029037664
0.000118,-0.05197439787174263
0.0001182,-0.06337421937164663
0.00011839999999999999,-0.0055112251577309306
0.0001186,0.04422310922390987
0.0001188,0.025049419864408014
0.00011899999999999999,-0.036918480388870564
0.0001192,-0.0047182786920559215
0.00011939999999999999,-0.04686091990371153
0.0001196,0.004003308906233242
0.0001198,-0.031255968906405016
0.00011999999999999999,0.0943508322075156
0.0001202,0.027979492298377675
0.0001204,-0.008850625133062753
0.00012059999999999999,-0.03973954548704579
0.0001208,-0.012753408630430474
0.000121,-0.022261873465624853
0.00012119999999999999,-0.04703481105899829
0.0001214,-0.011835721349741172
0.0001216,-0.07623222922902195
0.00012179999999999999,0.05490405616118935
0.000122,0.008053294489438935
0.0001222,-0.07966128649870254
0.0001224,-0.04222021853854289
0.0001226,0.04394985293724296
0.0001228,0.041990717551151815
0.00012299999999999998,-0.11589460789685307
0.00012319999999999999,-0.05437849177010018
0.0001234,0.018816357299524814
0.0001236,-0.05720993586109277
0.0001238,0.004889630064896188
0.000124,-0.032989014434218804
0.00012419999999999998,-0.014907668631554344
0.0001244,-0.031175453017679308
0.0001246,-0.05149446164551921
0.0001248,-0.029389905937351652
0.000125,0.05316377808782283
0.0001252,0.14586401338528363
0.00012539999999999999,-0.044090369673870984
0.0001256,0.024686625261315348
0.0001258,0.0421193526203235
0.000126,0.11576331263721154
0.0001262,0.005202168982653198
0.00012639999999999998,0.030514349365312554
0.0001266,0.03493660634571687
0.0001268,0.016460699413642886
0.000127,0.06495876902976903
0.0001272,0.030313354125591954
0.0001274,-0.07581764087957704
0.00012759999999999998,-0.002882246446542424
0.0001278,-0.010065787458316574
0.000128,0.12937818218498473
0.0001282,0.00791997435880104
0.0001284,-0.09441552576117897
0.00012859999999999998,0.006851315648424144
0.0001288,0.07302125610817593
0.000129,-0.03989866649451515
0.0001292,0.030029086329362187
0.0001294,-0.0026733031325231783
0.0001296,0.031026243875967044
0.00012979999999999998,-0.007826481532108121
0.00013,0.000855769282565858
0.0001302,-0.1487519971810923
0.0001304,0.025020037720261665
0.0001306,-0.01851031198117737
0.00013079999999999998,-0.0071722286798317535
0.00013099999999999999,-0.1045122651776636
0.0001312,0.04877044377748999
0.0001314,0.028402315274680453
0.0001316,0.07344384220253257
0.0001318,0.04347866808881401
0.00013199999999999998,-0.07556598951030036
0.0001322,0.02174843845594844
0.0001324,-0.03299622439337154
0.0001326,-0.020913666409072097
0.0001328,0.04229980638691766
0.000133,-0.02963786081272214
0.00013319999999999999,0.06632939528939721
0.0001334,-0.0384242025331858
0.0001336,0.026739595957773546
0.0001338,0.06782377582739049
0.000134,-0.011849001656790436
0.00013419999999999998,-0.0932128155447244
0.0001344,-0.04172422713427862
0.0001346,-0.057665790991094625
0.0001348,-0.007457578177358784
0.000135,0.12578522560060146
0.0001352,0.04097035319415837
0.00013539999999999998,0.0644296635359297
0.0001356,0.005795041604045559
0.0001358,0.0032732034872223212
0.000136,-0.01056939982908426
0.0001362,0.05086437781870043
0.00013639999999999998,-0.05116200298849885
0.00013659999999999999,-0.06932746567824379
0.0001368,0.033035317577862267
0.000137,0.027436706347157933
0.0001372,-0.018418763941721674
0.0001374,-0.05934084044357767
0.00013759999999999998,0.05157307598570861
0.0001378,0.08304001771243304
0.000138,0.07225049215778352
0.0001382,-0.05368980450213108
0.0001384,-0.005968443643673528
0.00013859999999999998,-0.06178201452479174
0.00013879999999999999,0.049276317552182314
0.000139,-0.0888708225387457
0.0001392,0.005670735988122378
0.0001394,-0.019919634798411856
0.0001396,-0.13530517914502302
0.00013979999999999998,-0.015631040532828072
0.00014,-0.015399241704683948
0.0001402,-0.017607657339350158
0.0001404,-0.051783163365474755
0.0001406,0.07929412741440978
0.0001408,0.0013406786088365368
0.00014099999999999998,-0.08836673380045482
0.0001412,0.02411229824458425
0.0001414,-0.0037118130988133043
0.0001416,0.07524126505190093
0.0001418,-0.01953663305200698
0.00014199999999999998,0.018838287695174795
0.0001422,0.010898730399247124
0.0001424,0.00547693732912474
0.0001426,-0.0061509250976219815
0.0001428,0.04762013694937395
0.000143,0.02272619176460975
0.00014319999999999998,0.02371159990085308
0.0001434,0.04722191331108786
0.0001436,-0.05260227126643731
0.0001438,-0.0032917090844857273
0.000144,-0.0055719858562213575
0.00014419999999999998,-0.006724636739705316
0.00014439999999999999,-0.03940675246727782
0.0001446,-0.061099968076853854
0.0001448,0.029221585287477304
0.000145,0.019078907555024158
0.0001452,0.06199435051156796
0.00014539999999999998,0.06016242570098998
0.0001456,0.0024535680812472686
0.0001458,0.030400566472806922
0.000146,0.003813486756335461
0.0001462,0.020132496778509035
0.00014639999999999998,-0.09493700090877331
0.00014659999999999999,-0.033765428342808795
0.0001468,0.023979335530955163
0.000147,0.02684528448886487
0.0001472,-0.043111724573393774
0.0001474,-0.03000324821237696
0.00014759999999999998,0.03482332857091094
0.0001478,0.06318954970335826
0.000148,-0.03524460186907657
0.0001482,-0.03791381845812308
0.0001484,0.05399172162218951
0.00014859999999999998,0.009015135378169016
0.00014879999999999998,0.05242218109710274
0.000149,0.01903342951292164
0.0001492,-0.028240122013312864
0.0001494,0.07793190307589115
0.0001496,-0.03845999101330127
0.00014979999999999998,-0.007048395322244646
0.00015,0.06295845624532265
0.0001502,0.018683941989767403
0.0001504,0.12130561949982817
0.0001506,0.044950001952033414
0.0001508,-0.10526902121265376
0.00015099999999999998,0.07143994677331016
0.0001512,0.11075646818088036
0.0001514,0.14146135365867862
0.0001516,0.05356189574036218
0.0001518,-0.04146627566570082
0.00015199999999999998,0.028805937420382257
0.00015219999999999999,0.02637059439104113
0.0001524,0.020200475106104423
0.0001526,0.034240622183711274
0.0001528,0.05502726747013506
0.000153,0.06615797583120041
0.00015319999999999998,-0.00973527340318805
0.0001534,0.03760143168283687
0.0001536,-0.033355570808723686
0.0001538,0.04045694525530131
0.000154,0.014292821927168773
0.00015419999999999998,0.004766225641252264
0.00015439999999999999,-0.031335032938648526
0.0001546,0.062500788596006
0.0001548,-0.08185834734137695
0.000155,0.009200054963646129
0.0001552,0.04194833969011982
0.00015539999999999998,0.0825095755451206
0.0001556,0.0802077995598075
0.0001558,0.049195452240847475
0.000156,0.05252435057863325
0.0001562,-0.07231386276356754
0.00015639999999999998,-0.09381712488440219
0.00015659999999999998,0.009253887364100885
0.0001568,-0.014282515521139811
0.000157,0.061837841232617125
0.0001572,0.030997774277130102
0.0001574,-0.08739828109995698
0.00015759999999999998,0.02428887161877788
0.0001578,-0.06838076085735943
0.000158,-0.008492542452001879
0.0001582,-0.03790090291626304
0.0001584,-0.008340244813781556
0.0001586,-0.047310132286846676
0.00015879999999999998,0.051064650062241285
0.000159,0.05262420774493688
0.0001592,-0.062338654184541514
0.0001594,-0.0406374858669136
0.0001596,0.10191554880091083
0.00015979999999999998,-0.06210786222579232
0.00015999999999999999,-0.08772125619588163
0.0001602,-0.006913423421684212
0.0001604,-0.06726078248943583
0.0001606,0.0028073434323623025
0.0001608,-0.01044866533745827
0.00016099999999999998,-0.03891840148630739
0.0001612,-0.031811203343860096
0.0001614,-0.059040812881314624
